,Unnamed: 0,Unnamed: 0.1,absoluteYardlineNumber,coverage_type,defender,defender_name,defender_num,defendersInTheBox,defense,down,downfield_distance,epa,gameClock,gameDate,gameId,gameTimeEastern,gsis_play_id,homeTeamAbbr,isDefensivePI,numberOfPassRushers,offense,offenseFormation,offensePlayResult,passResult,pass_breakup,pass_coverage,pass_pattern_basic,pass_pattern_by_player,pass_receiver_target,pbu,penaltyCodes,penaltyJerseyNumbers,personnelD,personnelO,playDescription,playId,playResult,playType,poss_team_fixed,possessionTeam,preSnapHomeScore,preSnapVisitorScore,press_players,quarter,receiver,receiver_name,receiver_num,route,route_depth,route_name,targeted,typeDropback,visitorTeamAbbr,week,yardlineNumber,yardlineSide,yardsToGo,hip_reaction_time,separation
0,3.0,3782.0,101.0,MAN,DET 38,Mike Ford,38.0,4.0,DET,3.0,-0.3400000000000034,2.9127020077095,13:13:00,11/18/2018,2018111803.0,13:00:00,2959.0,DET,0.0,3.0,CAR,SHOTGUN,16.0,C,,1D,3; H7; X; 9; 9,CAR 88 3(10); CAR 22 h72(-1); CAR 17 xo(10); CAR 13 9s; CAR 12 9,CAR 17,0.0,,,"2 DL, 2 LB, 7 DB","1 RB, 1 TE, 3 WR",(13:13) (Shotgun) C.Newton pass deep left to D.Funchess to CAR 25 for 16 yards (D.Slay).,2959.0,16.0,play_type_pass,CAR,CAR,13.0,7.0,DET 23 > CAR 17; DET 24 > CAR 13; DET 26 > CAR 88; DET 38 > CAR 12,4.0,CAR 12,DJ Moore,12.0,9.0,11.400000000000006,Go,0.0,TRADITIONAL,CAR,11.0,9.0,CAR,9.0,,
0,0.0,3781.0,39.0,MAN,DET 23,Darius Slay,23.0,5.0,DET,1.0,-0.7100000000000009,-0.194198923850912,02:00:00,11/18/2018,2018111803.0,13:00:00,3837.0,DET,0.0,4.0,CAR,EMPTY,0.0,I,,1,4; 2; X; 9; 9,CAR 12 4(4); CAR 13 2(4); CAR 88 xo(9); CAR 18 9s; CAR 22 69(4),,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:00) (Shotgun) C.Newton pass incomplete short right.,3837.0,0.0,play_type_pass,CAR,CAR,20.0,13.0,DET 23 > CAR 18; DET 24 > CAR 12,4.0,CAR 18,Damiere Byrd,18.0,9.0,11.86,Go,0.0,TRADITIONAL,CAR,11.0,29.0,DET,10.0,,
0,1.0,3739.0,76.0,MAN,CAR 26,Donte Jackson,26.0,7.0,CAR,3.0,,1.63025837024401,04:31:00,11/18/2018,2018111803.0,13:00:00,576.0,DET,0.0,4.0,DET,SHOTGUN,13.0,C,,1,3; 6; H7; 6; 6,DET 19 3(10); DET 87 6(4); DET 25 klh76(0); DET 13 6(10); DET 12 6(12),DET 19,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:31) (Shotgun) M.Stafford pass short left to K.Golladay ran ob at CAR 21 for 13 yards (M.Adams).,576.0,13.0,play_type_pass,DET,DET,0.0,7.0,CAR 24 > DET 19; CAR 26 > DET 12; CAR 41 > DET 13,1.0,DET 12,Bruce Ellington,12.0,6.0,6.5,Hitch/Curl,0.0,TRADITIONAL,CAR,11.0,34.0,CAR,7.0,0.30000000000000004,
0,2.0,3739.0,76.0,MAN,CAR 41,Captain Munnerlyn,41.0,7.0,CAR,3.0,,1.63025837024401,04:31:00,11/18/2018,2018111803.0,13:00:00,576.0,DET,0.0,4.0,DET,SHOTGUN,13.0,C,,1,3; 6; H7; 6; 6,DET 19 3(10); DET 87 6(4); DET 25 klh76(0); DET 13 6(10); DET 12 6(12),DET 19,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:31) (Shotgun) M.Stafford pass short left to K.Golladay ran ob at CAR 21 for 13 yards (M.Adams).,576.0,13.0,play_type_pass,DET,DET,0.0,7.0,CAR 24 > DET 19; CAR 26 > DET 12; CAR 41 > DET 13,1.0,DET 13,T.J. Jones,13.0,6.0,6.890000000000001,Hitch/Curl,0.0,TRADITIONAL,CAR,11.0,34.0,CAR,7.0,1.1,
0,1.0,3740.0,54.0,MAN,DET 24,Nevin Lawson,24.0,5.0,DET,1.0,,0.553196179809658,11:20:00,11/18/2018,2018111803.0,13:00:00,3062.0,DET,0.0,4.0,CAR,SHOTGUN,10.0,C,,1,6; 6; H2; 6; 6,CAR 17 6(8); CAR 13 6(9); CAR 22 h2(-8); CAR 88 6(7); CAR 12 6(8),CAR 12,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR","(11:20) (No Huddle, Shotgun) C.Newton pass short right to D.Moore pushed ob at DET 34 for 10 yards (C.Jones).",3062.0,10.0,play_type_pass,CAR,CAR,13.0,7.0,DET 23 > CAR 17; DET 24 > CAR 13,4.0,CAR 13,Jarius Wright,13.0,6.0,4.859999999999999,Hitch/Curl,0.0,TRADITIONAL,CAR,11.0,44.0,DET,10.0,0.30000000000000004,
0,1.0,2084.0,54.0,MAN,MIN 26,Trae Waynes,26.0,6.0,MIN,3.0,,-1.55496577162188,08:52:00,11/18/2018,2018111802.0,20:20:00,3418.0,CHI,0.0,4.0,CHI,SHOTGUN,0.0,I,MIN 29,1,6; 9; 3; H2; 3,CHI 17 6(4); CHI 80 9y; CHI 18 21(3); CHI 24 h2(-7); CHI 12 21(2),CHI 12,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(8:52) (Shotgun) M.Trubisky pass incomplete short right to A.Robinson II (X.Rhodes).,3418.0,0.0,play_type_pass,CHI,CHI,14.0,6.0,MIN 20 > CHI 18; MIN 26 > CHI 17; MIN 29 > CHI 12,4.0,CHI 17,Anthony Miller,17.0,6.0,3.210000000000001,Hitch/Curl,0.0,SCRAMBLE,MIN,11.0,44.0,MIN,3.0,0.1,
0,1.0,3782.0,101.0,MAN,DET 24,Nevin Lawson,24.0,4.0,DET,3.0,-1.2700000000000102,2.9127020077095,13:13:00,11/18/2018,2018111803.0,13:00:00,2959.0,DET,0.0,3.0,CAR,SHOTGUN,16.0,C,,1D,3; H7; X; 9; 9,CAR 88 3(10); CAR 22 h72(-1); CAR 17 xo(10); CAR 13 9s; CAR 12 9,CAR 17,0.0,,,"2 DL, 2 LB, 7 DB","1 RB, 1 TE, 3 WR",(13:13) (Shotgun) C.Newton pass deep left to D.Funchess to CAR 25 for 16 yards (D.Slay).,2959.0,16.0,play_type_pass,CAR,CAR,13.0,7.0,DET 23 > CAR 17; DET 24 > CAR 13; DET 26 > CAR 88; DET 38 > CAR 12,4.0,CAR 13,Jarius Wright,13.0,9.0,7.540000000000006,Go,0.0,TRADITIONAL,CAR,11.0,9.0,CAR,9.0,,
0,0.0,3740.0,54.0,MAN,DET 23,Darius Slay,23.0,5.0,DET,1.0,,0.553196179809658,11:20:00,11/18/2018,2018111803.0,13:00:00,3062.0,DET,0.0,4.0,CAR,SHOTGUN,10.0,C,,1,6; 6; H2; 6; 6,CAR 17 6(8); CAR 13 6(9); CAR 22 h2(-8); CAR 88 6(7); CAR 12 6(8),CAR 12,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR","(11:20) (No Huddle, Shotgun) C.Newton pass short right to D.Moore pushed ob at DET 34 for 10 yards (C.Jones).",3062.0,10.0,play_type_pass,CAR,CAR,13.0,7.0,DET 23 > CAR 17; DET 24 > CAR 13,4.0,CAR 17,Devin Funchess,17.0,6.0,4.939999999999998,Hitch/Curl,0.0,TRADITIONAL,CAR,11.0,44.0,DET,10.0,0.30000000000000004,
0,1.0,3738.0,51.0,MAN,ARZ 27,Leonard Johnson,27.0,5.0,ARZ,3.0,-0.38000000000000256,2.9011554016101897,06:40:00,11/18/2018,2018111807.0,16:05:00,2659.0,ARI,0.0,3.0,OAK,EMPTY,24.0,C,,1,6; 9; 3; 9; 0,OAK 88 6(4); OAK 19 9o; OAK 10 3(5); OAK 87 79(15); OAK 30 0(-3),OAK 19,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(6:40) (Shotgun) D.Carr pass deep left to B.LaFell to ARZ 35 for 24 yards (L.Johnson).,2659.0,24.0,play_type_pass,OAK,OAK,14.0,17.0,ARZ 21 > OAK 88; ARZ 27 > OAK 19; ARZ 43 > OAK 87,3.0,OAK 19,Brandon LaFell,19.0,9.0,7.780000000000001,Go,1.0,TRADITIONAL,OAK,11.0,41.0,OAK,4.0,,0.7789736837660154
0,0.0,3618.0,84.0,MAN,SEA 26,Shaquill Griffin,26.0,7.0,SEA,3.0,-1.8700000000000045,4.778454498797871,11:23:00,11/15/2018,2018111500.0,20:20:00,3367.0,SEA,0.0,5.0,GB,SHOTGUN,57.0,C,,1b,4; 4; 3; -; 9,GB 83 4(15); GB 19 294(17); GB 89 kl3(3); GB 33 kr; GB 17 9i,GB 17,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(11:23) (Shotgun) A.Rodgers pass deep right to D.Adams to SEA 17 for 57 yards (SL.Griffin) [J.Reed].,3367.0,57.0,play_type_pass,GB,GB,20.0,21.0,SEA 26 > GB 17,4.0,GB 17,Davante Adams,17.0,9.0,16.980000000000004,Go,1.0,TRADITIONAL,GB,11.0,26.0,GB,9.0,,0.7621679604916495
0,2.0,1923.0,47.0,MAN,BLT 29,Marlon Humphrey,29.0,6.0,BLT,2.0,,-0.4905493794324261,02:00:00,11/18/2018,2018111801.0,13:00:00,4103.0,BAL,0.0,5.0,CIN,SHOTGUN,0.0,I,,1b,9; 3; 3; -; 6,CIN 15 669(7); CIN 83 21(2); CIN 87 21(5); CIN 25 kr; CIN 16 6o(11),CIN 15,0.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:00) (Shotgun) A.Dalton pass incomplete deep left to J.Ross (J.Smith).,4103.0,0.0,play_type_pass,CIN,CIN,24.0,21.0,BLT 22 > CIN 15; BLT 24 > CIN 83; BLT 29 > CIN 16,4.0,CIN 16,Cody Core,16.0,6.0,5.579999999999998,Hitch/Curl,0.0,TRADITIONAL,CIN,11.0,37.0,CIN,3.0,0.2,
0,0.0,1962.0,,MAN,CHI 20,Prince Amukamara,20.0,5.0,CHI,3.0,,1.3947691345859,,11/18/2018,2018111802.0,20:20:00,3792.0,CHI,1.0,,MIN,SHOTGUN,0.0,I,,2M,6; 4; X; H3; 7,MIN 14 6o(10); MIN 12 4(10); MIN 82 xo(8)/; MIN 33 ch36(-5); MIN 19 7(5),MIN 82,0.0,DPI,CHI 58,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR","(5:30) (Shotgun) K.Cousins pass incomplete short middle to K.Rudolph. PENALTY on CHI-R.Smith, Defensive Pass Interference, 10 yards, enforced at CHI 30 - No Play.",3792.0,10.0,play_type_unknown,MIN,MIN,,,CHI 20 > MIN 14; CHI 37 > MIN 12,4.0,MIN 14,Stefon Diggs,14.0,6.0,7.150000000000006,Hitch/Curl,0.0,,MIN,11.0,30.0,CHI,10.0,0.5,
0,0.0,1923.0,47.0,MAN,BLT 22,Jimmy Smith,22.0,6.0,BLT,2.0,1.4599999999999937,-0.4905493794324261,02:00:00,11/18/2018,2018111801.0,13:00:00,4103.0,BAL,0.0,5.0,CIN,SHOTGUN,0.0,I,,1b,9; 3; 3; -; 6,CIN 15 669(7); CIN 83 21(2); CIN 87 21(5); CIN 25 kr; CIN 16 6o(11),CIN 15,0.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:00) (Shotgun) A.Dalton pass incomplete deep left to J.Ross (J.Smith).,4103.0,0.0,play_type_pass,CIN,CIN,24.0,21.0,BLT 22 > CIN 15; BLT 24 > CIN 83; BLT 29 > CIN 16,4.0,CIN 15,John Ross,15.0,9.0,7.200000000000003,Go,1.0,TRADITIONAL,CIN,11.0,37.0,CIN,3.0,,0.6220128616033638
0,2.0,3822.0,24.0,MAN,KC 49,Daniel Sorensen,49.0,5.0,KC,3.0,-0.7999999999999989,1.01286707306459,06:57:00,11/19/2018,2018111900.0,20:15:00,814.0,LA,0.0,4.0,LA,SHOTGUN,6.0,C,,2M,X; 8; 2; H2; 9,LA 12 xd(3); LA 17 8o(12); LA 83 2(4); LA 34 h2(-6); LA 81 9o,LA 12,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(6:57) (Shotgun) J.Goff pass short right to B.Cooks to KC 8 for 6 yards (S.Nelson).,814.0,6.0,play_type_pass,LA,LA,6.0,0.0,KC 20 > LA 12; KC 23 > LA 17; KC 49 > LA 81,1.0,LA 81,Gerald Everett,81.0,9.0,14.29,Go,0.0,TRADITIONAL,KC,11.0,14.0,KC,6.0,,
0,1.0,3821.0,93.0,MAN,KC 38,Ron Parker,38.0,5.0,KC,1.0,,-0.0511439301144088,09:56:00,11/19/2018,2018111900.0,20:15:00,538.0,LA,0.0,5.0,LA,EMPTY,5.0,C,,1b,6; 4; 3; 9; 6,LA 12 6(4); LA 83 4o(10); LA 17 16(4); LA 30 9o; LA 89 6(5),LA 89,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(9:56) (Shotgun) J.Goff pass short right to T.Higbee to LA 22 for 5 yards (R.Parker).,538.0,5.0,play_type_pass,LA,LA,6.0,0.0,KC 22 > LA 83; KC 38 > LA 89,1.0,LA 89,Tyler Higbee,89.0,6.0,3.4399999999999977,Hitch/Curl,1.0,TRADITIONAL,KC,11.0,17.0,LA,10.0,0.1,1.055461984156693
0,1.0,3820.0,66.0,MAN,KC 23,Kendall Fuller,23.0,6.0,KC,2.0,,2.22109060200066,14:00:00,11/19/2018,2018111900.0,20:15:00,137.0,LA,0.0,4.0,LA,SHOTGUN,30.0,C,,1,6; 6; 3; H4; 2,LA 83 6(6); LA 17 26(5); LA 89 1; LA 30 h21(0); LA 12 2(3),LA 12,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR","(14:00) (No Huddle, Shotgun) J.Goff pass short right to B.Cooks to KC 26 for 30 yards (S.Nelson).",137.0,30.0,play_type_pass,LA,LA,0.0,0.0,KC 22 > LA 12; KC 23 > LA 17,1.0,LA 17,Robert Woods,17.0,6.0,3.6799999999999997,Hitch/Curl,0.0,TRADITIONAL,KC,11.0,44.0,LA,4.0,0.1,
0,0.0,3785.0,91.0,MAN,CAR 41,Captain Munnerlyn,41.0,7.0,CAR,2.0,-0.4899999999999949,-0.433604829713053,05:24:00,11/18/2018,2018111803.0,13:00:00,3411.0,DET,0.0,5.0,DET,SHOTGUN,0.0,I,,1b,6; 9; -; H6; 3,DET 17 6(5); DET 12 9s; DET 87 k; DET 25 h66(3); DET 19 3(15),DET 19,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(5:24) (Shotgun) M.Stafford pass incomplete deep right to K.Golladay.,3411.0,0.0,play_type_pass,DET,DET,13.0,13.0,CAR 41 > DET 12,4.0,DET 12,Bruce Ellington,12.0,9.0,9.299999999999997,Go,0.0,TRADITIONAL,CAR,11.0,19.0,CAR,10.0,,
0,1.0,1922.0,58.0,MAN,BLT 29,Marlon Humphrey,29.0,6.0,BLT,2.0,0.21999999999999886,-0.484983633934588,00:46:00,11/18/2018,2018111801.0,13:00:00,2020.0,BAL,0.0,5.0,CIN,SHOTGUN,-4.0,S,,1b,9; X; H3; 6; 9,CIN 16 9o; CIN 83 xd(6); CIN 25 klh3(-4); CIN 87 6(10); CIN 15 9so,,0.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(:46) (Shotgun) A.Dalton sacked at CIN 44 for -4 yards (sack split by M.Judon and T.Bowser).,2020.0,-4.0,play_type_sack,CIN,CIN,10.0,7.0,BLT 24 > CIN 16; BLT 29 > CIN 15,2.0,CIN 15,John Ross,15.0,9.0,17.019999999999996,Go,0.0,TRADITIONAL,CIN,11.0,48.0,CIN,10.0,,
0,2.0,1921.0,56.0,MAN,BLT 25,Tavon Young,25.0,5.0,BLT,3.0,0.17999999999999972,3.10942680818296,14:55:00,11/18/2018,2018111801.0,13:00:00,1061.0,BAL,0.0,6.0,CIN,SHOTGUN,29.0,C,,1b,4; -; 6; 9; 6,CIN 16 4i(14); CIN 28 kl; CIN 87 6(7); CIN 83 9o; CIN 15 6(3),CIN 83,0.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(14:55) (Shotgun) A.Dalton pass deep right to T.Boyd pushed ob at BLT 25 for 29 yards (T.Young).,1061.0,29.0,play_type_pass,CIN,CIN,7.0,0.0,BLT 22 > CIN 16; BLT 24 > CIN 15; BLT 25 > CIN 83,2.0,CIN 83,Tyler Boyd,83.0,9.0,6.049999999999997,Go,1.0,TRADITIONAL,CIN,11.0,46.0,CIN,7.0,,1.5206906325745493
0,0.0,3758.0,56.0,MAN,NO 23,Marshon Lattimore,23.0,7.0,NO,3.0,-0.7900000000000063,-1.99970183995346,04:13:00,11/18/2018,2018111809.0,16:25:00,1666.0,NO,0.0,7.0,PHI,SINGLEBACK,-10.0,S,,1b,9; 8; -; -; 9,PHI 13 669(10); PHI 86 8(10); PHI 88 k; PHI 30 kl; PHI 17 669(7),,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 2 TE, 2 WR",(4:13) C.Wentz sacked at PHI 44 for -10 yards (S.Rankins).,1666.0,-10.0,play_type_sack,PHI,PHI,17.0,7.0,NO 23 > PHI 17; NO 25 > PHI 13,2.0,PHI 17,Alshon Jeffery,17.0,9.0,17.020000000000003,Go,0.0,TRADITIONAL,PHI,11.0,46.0,NO,3.0,,
0,1.0,3758.0,56.0,MAN,NO 25,Eli Apple,25.0,7.0,NO,3.0,-0.010000000000005116,-1.99970183995346,04:13:00,11/18/2018,2018111809.0,16:25:00,1666.0,NO,0.0,7.0,PHI,SINGLEBACK,-10.0,S,,1b,9; 8; -; -; 9,PHI 13 669(10); PHI 86 8(10); PHI 88 k; PHI 30 kl; PHI 17 669(7),,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 2 TE, 2 WR",(4:13) C.Wentz sacked at PHI 44 for -10 yards (S.Rankins).,1666.0,-10.0,play_type_sack,PHI,PHI,17.0,7.0,NO 23 > PHI 17; NO 25 > PHI 13,2.0,PHI 13,Nelson Agholor,13.0,9.0,17.450000000000003,Go,0.0,TRADITIONAL,PHI,11.0,46.0,NO,3.0,,
0,0.0,3763.0,51.0,MAN,DET 23,Darius Slay,23.0,5.0,DET,2.0,,0.8638980135557159,02:07:00,11/18/2018,2018111803.0,13:00:00,3795.0,DET,0.0,5.0,CAR,SHOTGUN,12.0,C,,1b,6; 9; H4; 4; 5,CAR 17 6(16); CAR 13 9o; CAR 22 h4(4); CAR 88 4(12); CAR 10 5(13),CAR 10,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:07) (Shotgun) C.Newton pass short right to C.Samuel to DET 29 for 12 yards (N.Lawson).,3795.0,12.0,play_type_pass,CAR,CAR,20.0,13.0,DET 23 > CAR 17; DET 24 > CAR 10; DET 28 > CAR 13; DET 42 > CAR 88,4.0,CAR 17,Devin Funchess,17.0,6.0,10.130000000000003,Hitch/Curl,0.0,TRADITIONAL,CAR,11.0,41.0,DET,10.0,0.30000000000000004,
0,1.0,3763.0,51.0,MAN,DET 24,Nevin Lawson,24.0,5.0,DET,2.0,,0.8638980135557159,02:07:00,11/18/2018,2018111803.0,13:00:00,3795.0,DET,0.0,5.0,CAR,SHOTGUN,12.0,C,,1b,6; 9; H4; 4; 5,CAR 17 6(16); CAR 13 9o; CAR 22 h4(4); CAR 88 4(12); CAR 10 5(13),CAR 10,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:07) (Shotgun) C.Newton pass short right to C.Samuel to DET 29 for 12 yards (N.Lawson).,3795.0,12.0,play_type_pass,CAR,CAR,20.0,13.0,DET 23 > CAR 17; DET 24 > CAR 10; DET 28 > CAR 13; DET 42 > CAR 88,4.0,CAR 10,Curtis Samuel,10.0,5.0,9.25,Comeback,1.0,TRADITIONAL,CAR,11.0,41.0,DET,10.0,0.2,1.1806777714516388
0,2.0,3763.0,51.0,MAN,DET 28,Quandre Diggs,28.0,5.0,DET,2.0,0.22999999999999687,0.8638980135557159,02:07:00,11/18/2018,2018111803.0,13:00:00,3795.0,DET,0.0,5.0,CAR,SHOTGUN,12.0,C,,1b,6; 9; H4; 4; 5,CAR 17 6(16); CAR 13 9o; CAR 22 h4(4); CAR 88 4(12); CAR 10 5(13),CAR 10,0.0,,,"3 DL, 2 LB, 6 DB","1 RB, 1 TE, 3 WR",(2:07) (Shotgun) C.Newton pass short right to C.Samuel to DET 29 for 12 yards (N.Lawson).,3795.0,12.0,play_type_pass,CAR,CAR,20.0,13.0,DET 23 > CAR 17; DET 24 > CAR 10; DET 28 > CAR 13; DET 42 > CAR 88,4.0,CAR 13,Jarius Wright,13.0,9.0,7.090000000000003,Go,0.0,TRADITIONAL,CAR,11.0,41.0,DET,10.0,,
0,0.0,1922.0,58.0,MAN,BLT 24,Brandon Carr,24.0,6.0,BLT,2.0,2.0800000000000125,-0.484983633934588,00:46:00,11/18/2018,2018111801.0,13:00:00,2020.0,BAL,0.0,5.0,CIN,SHOTGUN,-4.0,S,,1b,9; X; H3; 6; 9,CIN 16 9o; CIN 83 xd(6); CIN 25 klh3(-4); CIN 87 6(10); CIN 15 9so,,0.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(:46) (Shotgun) A.Dalton sacked at CIN 44 for -4 yards (sack split by M.Judon and T.Bowser).,2020.0,-4.0,play_type_sack,CIN,CIN,10.0,7.0,BLT 24 > CIN 16; BLT 29 > CIN 15,2.0,CIN 16,Cody Core,16.0,9.0,10.459999999999994,Go,0.0,TRADITIONAL,CIN,11.0,48.0,CIN,10.0,,
0,0.0,1920.0,47.0,MAN,BLT 22,Jimmy Smith,22.0,6.0,BLT,4.0,,-2.94832578317208,01:46:00,11/18/2018,2018111801.0,13:00:00,4164.0,BAL,0.0,5.0,CIN,SHOTGUN,0.0,I,BLT 29,1D,6; 3; 8; H4; 6,CIN 15 6o(10); CIN 83 21(1); CIN 87 8o(14); CIN 25 klh4(0); CIN 16 6o(9),CIN 16,0.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(1:46) (Shotgun) A.Dalton pass incomplete short right to C.Core (M.Humphrey).,4164.0,0.0,play_type_pass,CIN,CIN,24.0,21.0,BLT 22 > CIN 15; BLT 24 > CIN 83; BLT 29 > CIN 16; BLT 41 > CIN 87,4.0,CIN 15,John Ross,15.0,6.0,4.240000000000002,Hitch/Curl,0.0,TRADITIONAL,CIN,11.0,37.0,CIN,3.0,0.30000000000000004,
0,2.0,1920.0,47.0,MAN,BLT 29,Marlon Humphrey,29.0,6.0,BLT,4.0,,-2.94832578317208,01:46:00,11/18/2018,2018111801.0,13:00:00,4164.0,BAL,0.0,5.0,CIN,SHOTGUN,0.0,I,BLT 29,1D,6; 3; 8; H4; 6,CIN 15 6o(10); CIN 83 21(1); CIN 87 8o(14); CIN 25 klh4(0); CIN 16 6o(9),CIN 16,1.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(1:46) (Shotgun) A.Dalton pass incomplete short right to C.Core (M.Humphrey).,4164.0,0.0,play_type_pass,CIN,CIN,24.0,21.0,BLT 22 > CIN 15; BLT 24 > CIN 83; BLT 29 > CIN 16; BLT 41 > CIN 87,4.0,CIN 16,Cody Core,16.0,6.0,4.439999999999998,Hitch/Curl,1.0,TRADITIONAL,CIN,11.0,37.0,CIN,3.0,0.2,1.1360017605620134
0,1.0,1921.0,56.0,MAN,BLT 24,Brandon Carr,24.0,5.0,BLT,3.0,,3.10942680818296,14:55:00,11/18/2018,2018111801.0,13:00:00,1061.0,BAL,0.0,6.0,CIN,SHOTGUN,29.0,C,,1b,4; -; 6; 9; 6,CIN 16 4i(14); CIN 28 kl; CIN 87 6(7); CIN 83 9o; CIN 15 6(3),CIN 83,0.0,,,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR",(14:55) (Shotgun) A.Dalton pass deep right to T.Boyd pushed ob at BLT 25 for 29 yards (T.Young).,1061.0,29.0,play_type_pass,CIN,CIN,7.0,0.0,BLT 22 > CIN 16; BLT 24 > CIN 15; BLT 25 > CIN 83,2.0,CIN 15,John Ross,15.0,6.0,3.25,Hitch/Curl,0.0,TRADITIONAL,CIN,11.0,46.0,CIN,7.0,0.1,
0,0.0,3764.0,61.0,MAN,DET 24,Nevin Lawson,24.0,3.0,DET,3.0,0.36000000000001364,-2.01504808874688,04:55:00,11/18/2018,2018111803.0,13:00:00,1341.0,DET,0.0,4.0,CAR,EMPTY,-9.0,S,,1,8; 9; X; X; 6,CAR 12 8(13); CAR 13 19(3); CAR 88 x6(5); CAR 22 xd(2); CAR 17 76(9),,0.0,,,"2 DL, 2 LB, 7 DB","1 RB, 1 TE, 3 WR",(4:55) (Shotgun) C.Newton sacked at CAR 42 for -9 yards (E.Ansah).,1341.0,-9.0,play_type_sack,CAR,CAR,7.0,7.0,DET 24 > CAR 13; DET 26 > CAR 88; DET 28 > CAR 17,2.0,CAR 13,Jarius Wright,13.0,9.0,16.819999999999993,Go,0.0,SCRAMBLE,CAR,11.0,49.0,DET,7.0,,
0,1.0,5212.0,,MAN,LAC 43,Michael Davis,43.0,5.0,LAC,2.0,,-0.476573508415827,,11/18/2018,2018111808.0,16:05:00,4201.0,LAC,0.0,,DEN,SHOTGUN,11.0,C,,2M,6; 4; H4; 8; 6,DEN 14 6(13); DEN 10 4i(10); DEN 23 h4(1); DEN 82 8(7); DEN 81 6o(13),DEN 81,0.0,OPI,DEN 81,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR","(:43) (Shotgun) C.Keenum pass short right to T.Patrick to LAC 34 for 11 yards (M.Davis). PENALTY on DEN-T.Patrick, Offensive Pass Interference, 10 yards, enforced at LAC 45 - No Play.",4201.0,-10.0,play_type_unknown,DEN,DEN,,,LAC 20 > DEN 10; LAC 43 > DEN 81,4.0,DEN 81,Tim Patrick,81.0,6.0,8.150000000000006,Hitch/Curl,1.0,,DEN,11.0,45.0,LAC,6.0,0.4,0.712179752590596
0,2.0,4054.0,67.0,MAN,NO 34,Justin Hardee,34.0,5.0,NO,3.0,0.9399999999999977,1.16150552953975,02:02:00,11/18/2018,2018111809.0,16:25:00,3892.0,NO,0.0,4.0,PHI,SHOTGUN,9.0,C,,1D,9; H5; X; 2; 4,PHI 13 9o; PHI 30 h31(-2); PHI 86 xd(2); PHI 19 2(4); PHI 17 4(7)/,PHI 19,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR","(2:02) (No Huddle, Shotgun) C.Wentz pass short right to G.Tate to NO 48 for 9 yards (J.Robinson). Pass 6, YAC 3",3892.0,9.0,play_type_pass,PHI,PHI,48.0,7.0,NO 20 > PHI 17; NO 29 > PHI 86; NO 34 > PHI 13,4.0,PHI 13,Nelson Agholor,13.0,9.0,2.9200000000000017,Go,0.0,TRADITIONAL,PHI,11.0,43.0,PHI,2.0,,
